
n_20_d_medium_tr_120_a_240x240_p_dist2mean2,dist2mean2,20,medium,100,0.168761967321015,497.091832885471,3
n_18_d_sparse_tr_120_a_360x360_p_dist2mean2,dist2mean2,18,sparse,100,0.413775013147014,495.354847844698,3.21052631578947
n_20_d_medium_tr_120_a_240x240_p_dist2mean2,dist2mean2,20,medium,100,0.168761967321015,497.088332328704,3
n_18_d_sparse_tr_120_a_360x360_p_dist2mean2,dist2mean2,18,sparse,100,0.413775013147014,495.355904848188,3.21052631578947
n_18_d_sparse_tr_120_a_360x360_p_cds,cds,18,sparse,100,0.152224935320497,496.031482849455,5.14705368071341
n_20_d_medium_tr_120_a_240x240_p_dist2mean2,dist2mean2,20,medium,100,0.168761967321015,497.089175226889,3
n_18_d_sparse_tr_120_a_360x360_p_dist2mean2,dist2mean2,18,sparse,100,0.413775013147014,495.355808500277,3.21052631578947
n_20_d_medium_tr_120_a_240x240_p_mprt2,mprt2,20,medium,100,0.0655729773061218,496.488853078333,5.44739756367663
n_18_d_sparse_tr_120_a_360x360_p_mprt2,mprt2,18,sparse,100,0.152322730180338,495.882149150794,5.50131141808008
n_18_d_sparse_tr_120_a_360x360_p_cds,cds,18,sparse,100,0.157225240174218,496.023160174803,5.14128344116104
n_18_d_sparse_tr_120_a_360x360_p_ewma2,ewma2,18,sparse,100,0.0371983652910347,497.060961870678,5.59730722154223
n_18_d_sparse_tr_120_a_360x360_p_dist2mean2,dist2mean2,18,sparse,100,0.413775013147014,495.355261174937,3.21052631578947
n_20_d_medium_tr_120_a_240x240_p_dist2mean2,dist2mean2,20,medium,100,0.168761967321015,497.088971848777,3
n_20_d_medium_tr_120_a_240x240_p_mprt2,mprt2,20,medium,100,0.0874030209220462,496.565494665606,4.80177187153931
n_18_d_sparse_tr_120_a_360x360_p_mprt2,mprt2,18,sparse,100,0.157520161496887,495.825164944199,5.51145305123273
n_18_d_sparse_tr_120_a_360x360_p_cds,cds,18,sparse,100,0.150793587101976,496.04039175802,5.13796118202483
n_18_d_sparse_tr_120_a_360x360_p_abba2,abba2,18,sparse,100,0.467981957829257,495.353752236845,6.28011890190593
n_18_d_sparse_tr_120_a_360x360_p_ewma2,ewma2,18,sparse,100,0.0360180174015792,497.114859830023,5.5609372267879
n_20_d_medium_tr_120_a_240x240_p_cds,cds,20,medium,100,0.0616825091232417,496.501754841897,8.4578389495333
n_20_d_medium_tr_120_a_240x240_p_mprt2,mprt2,20,medium,100,0.0877142391991492,496.446109765828,4.79860781521911
n_18_d_sparse_tr_120_a_360x360_p_mprt2,mprt2,18,sparse,100,0.164590435912338,495.900693063394,5.19513901031649
n_20_d_medium_tr_120_a_240x240_p_ewma2,ewma2,20,medium,100,0.0122621445951078,497.331307367837,7.70147128618889
n_18_d_sparse_tr_120_a_360x360_p_cds,cds,18,sparse,100,0.152249464597744,496.032658908954,5.13621262458472
n_18_d_sparse_tr_120_a_360x360_p_ewma2,ewma2,18,sparse,100,0.036243543148796,497.042035037282,5.53698198985837
n_18_d_sparse_tr_120_a_360x360_p_abba2,abba2,18,sparse,100,0.480612804213131,495.353777643041,6.29270851547473
n_20_d_medium_tr_120_a_240x240_p_mprt2,mprt2,20,medium,100,0.0900255864295181,496.566506507138,4.78927384907451
n_18_d_sparse_tr_120_a_360x360_p_mprt2,mprt2,18,sparse,100,0.150064081240145,495.895171206176,5.50585766742438
n_20_d_medium_tr_120_a_240x240_p_cds,cds,20,medium,100,0.0603357099655207,496.500356313056,8.46353425090967
n_40_d_dense_tr_120_a_240x240_p_dist2mean2,dist2mean2,40,dense,100,0.261576407885018,497.469007995432,3.19512195121951
n_20_d_medium_tr_120_a_240x240_p_ewma2,ewma2,20,medium,100,0.0117797098375559,497.345601035977,7.6641354216105
n_18_d_sparse_tr_120_a_360x360_p_ewma2,ewma2,18,sparse,100,0.0367137469449683,497.013203780188,5.57072914845253
n_18_d_sparse_tr_120_a_360x360_p_abba2,abba2,18,sparse,100,0.460441886812032,495.33408413973,6.24864486798391
n_20_d_medium_tr_120_a_240x240_p_abba2,abba2,20,medium,100,0.194283036926623,496.535012417698,9.24458155355165
n_20_d_medium_tr_120_a_240x240_p_cds,cds,20,medium,100,0.0595922252212581,496.501948634656,8.45673152982123
n_20_d_medium_tr_120_a_240x240_p_ewma2,ewma2,20,medium,100,0.0122822215714596,497.324633237091,7.48204398038285
n_18_d_sparse_tr_120_a_360x360_p_abba2,abba2,18,sparse,100,0.470123980403034,495.344283096007,6.25546424200035
n_32_d_sparse_tr_120_a_480x480_p_dist2mean2,dist2mean2,32,sparse,100,0.734206162834017,495.181039417955,2.90909090909091
n_40_d_dense_tr_120_a_240x240_p_dist2mean2,dist2mean2,40,dense,100,0.261576407885018,497.468290841428,3.19512195121951
n_20_d_medium_tr_120_a_240x240_p_cds,cds,20,medium,100,0.0593070786270091,496.507213178431,8.45103622844487
