n_200_d_10_tr_10_a_79x79_idx_1_p_abba2, "Abba2",200,10,99.94,1.02439022635881,-0.132649707455475,8.67691497461929,59.02
n_200_d_10_tr_10_a_79x79_idx_1_p_mprt2, "Mpr_t2",200,10,99.515,0.00543803653925608,-0.127523167384366,2.96082913522599,22.5
n_200_d_10_tr_10_a_79x79_idx_1_p_flooding, "Flooding2",200,10,100,0.00454426185198587,-0.13967994372042,9.3222,200
n_200_d_15_tr_10_a_64x64_idx_2_p_abba2, "Abba2",200,15,100,0.816595235217236,-0.133401422617638,9.4031,44.19
n_200_d_15_tr_10_a_64x64_idx_2_p_mprt2, "Mpr_t2",200,15,99.84,0.00453934049295568,-0.128349367641663,3.13843338699717,16.35
n_200_d_20_tr_10_a_56x56_idx_3_p_abba2, "Abba2",200,20,99.99,0.652011062433636,-0.134406006226295,9.67223442211055,36.53
n_200_d_15_tr_10_a_64x64_idx_2_p_flooding, "Flooding2",200,15,100,0.00371149370065583,-0.141240707866602,10.46595,200
n_200_d_25_tr_10_a_50x50_idx_4_p_abba2, "Abba2",200,25,100,0.556070611715276,-0.135553518556546,10.01155,31.31
n_200_d_20_tr_10_a_56x56_idx_3_p_mprt2, "Mpr_t2",200,20,99.815,0.00388811322928556,-0.129152777084313,2.94053397551282,11.84
n_200_d_20_tr_10_a_56x56_idx_3_p_flooding, "Flooding2",200,20,100,0.00316178407428563,-0.142702103326443,11.0504,200
n_200_d_25_tr_10_a_50x50_idx_4_p_mprt2, "Mpr_t2",200,25,99.94,0.00339497095461549,-0.130114138743208,2.92185670103093,9.74
n_200_d_30_tr_10_a_45x45_idx_5_p_abba2, "Abba2",200,30,100,0.481476922249456,-0.136334268155966,10.25645,27.6
n_200_d_25_tr_10_a_50x50_idx_4_p_flooding, "Flooding2",200,25,100,0.00283920074610584,-0.144072571837848,11.47715,200
n_200_d_30_tr_10_a_45x45_idx_5_p_flooding, "Flooding2",200,30,100,0.00249070163638601,-0.145023465639202,11.479,200
n_200_d_30_tr_10_a_45x45_idx_5_p_mprt2, "Mpr_t2",200,30,99.82,0.00316558881584621,-0.130780333989785,2.75473935045954,7.84
n_200_d_35_tr_10_a_42x42_idx_6_p_abba2, "Abba2",200,35,100,0.446918170058846,-0.13705251392825,10.29855,23.97
n_200_d_40_tr_10_a_39x39_idx_7_p_abba2, "Abba2",200,40,100,0.438342534328026,-0.137479845479594,10.16915,22.19
n_200_d_35_tr_10_a_42x42_idx_6_p_mprt2, "Mpr_t2",200,35,99.54,0.0030823777047558,-0.131289881261166,2.53522434140331,5.56
n_200_d_35_tr_10_a_42x42_idx_6_p_flooding, "Flooding2",200,35,100,0.00234509028076578,-0.145992078717182,11.78895,200
n_200_d_5_tr_10_a_112x112_idx_0_p_abba2, "Abba2",200,5,100,1.64137158047267,-0.132838272648522,7.55635,101.53
n_200_d_40_tr_10_a_39x39_idx_7_p_flooding, "Flooding2",200,40,100,0.00238597027085571,-0.146605251922118,12.05885,200
n_200_d_40_tr_10_a_39x39_idx_7_p_mprt2, "Mpr_t2",200,40,99.915,0.00287822115291586,-0.131770928783985,2.6780327324267,5.54
n_200_d_5_tr_10_a_112x112_idx_0_p_mprt2, "Mpr_t2",200,5,99.895,0.00814283257549612,-0.127638156768799,3.21329728440181,51.06
n_200_d_5_tr_10_a_112x112_idx_0_p_flooding, "Flooding2",200,5,100,0.0074854597234561,-0.13761152256778,7.35185,200
