
n_125_d_medium_tr_120_a_600x600_p_dist2mean2,dist2mean2,125,medium,94.4444444444444,0.90823118903927,9984.90571351388,3.49579831932773
n_125_d_medium_tr_120_a_600x600_p_ewma2,ewma2,125,medium,99.6730475135791,0.0910098801520523,9984.3213724871,6.5376277815047
n_125_d_medium_tr_120_a_600x600_p_abba2,abba2,125,medium,100,0.809295272198386,9984.05405932947,9.2890101777145
n_128_d_sparse_tr_120_a_960x960_p_dist2mean2,dist2mean2,128,sparse,96.5154909989956,2.00483262582429,9983.48590422897,2.9799526163273
n_128_d_sparse_tr_120_a_960x960_p_abba2,abba2,128,sparse,100,2.21719306527093,9982.99955211903,5.43946534806459
n_128_d_sparse_tr_120_a_960x960_p_ewma2,ewma2,128,sparse,89.559349970383,0.294019378196416,9984.24684916576,3.92866600702119
n_160_d_dense_tr_120_a_480x480_p_dist2mean2,dist2mean2,160,dense,100,0.507539807793248,9984.62203668731,3.36645962732919
n_160_d_dense_tr_120_a_480x480_p_abba2,abba2,160,dense,100,0.50678836346458,9984.51122385574,11.9814902705268
n_160_d_dense_tr_120_a_480x480_p_ewma2,ewma2,160,dense,99.9277769752997,0.0556357421839172,9984.60478835519,9.53524005736753
n_162_d_sparse_tr_120_a_1080x1080_p_dist2mean2,dist2mean2,162,sparse,96.9325153374233,2.55718132053926,9983.78426932843,2.91772151898734
n_162_d_sparse_tr_120_a_1080x1080_p_abba2,abba2,162,sparse,99.9755416505309,3.16097161378028,9983.29752095272,5.56272625433749
n_162_d_sparse_tr_120_a_1080x1080_p_ewma2,ewma2,162,sparse,87.560891099199,0.318075592241712,9984.37545856157,3.87359874239423
n_180_d_medium_tr_120_a_720x720_p_dist2mean2,dist2mean2,180,medium,100,1.07932863741917,9984.33334781775,3.0939226519337
n_18_d_sparse_tr_120_a_360x360_p_abba2,abba2,18,sparse,100,0.643030631853059,9978.94797225512,5.14338171008918
n_18_d_sparse_tr_120_a_360x360_p_dist2mean2,dist2mean2,18,sparse,94.7368421052632,0.561257358140438,9980.05329131163,2.5
n_18_d_sparse_tr_120_a_360x360_p_ewma2,ewma2,18,sparse,100,0.0614394681586364,9980.25325842626,3.35198461269453
n_20_d_medium_tr_120_a_240x240_p_abba2,abba2,20,medium,100,0.151950020866053,9980.60465441961,9.18857775668407
n_20_d_medium_tr_120_a_240x240_p_dist2mean2,dist2mean2,20,medium,100,0.161794738432263,9980.86637485635,2.95238095238095
n_20_d_medium_tr_120_a_240x240_p_ewma2,ewma2,20,medium,100,0.0119595028246873,9980.8906877985,5.30754627432368
n_180_d_medium_tr_120_a_720x720_p_abba2,abba2,180,medium,100,1.00136833074072,9984.27677095241,9.20241919201189
n_180_d_medium_tr_120_a_720x720_p_ewma2,ewma2,180,medium,99.90822488574,0.112760097403402,9984.48413115456,6.70882847362906
n_245_d_medium_tr_120_a_840x840_p_dist2mean2,dist2mean2,245,medium,100,1.18484710707033,9984.4716840689,3.40243902439024
n_245_d_medium_tr_120_a_840x840_p_abba2,abba2,245,medium,100,1.26135002002246,9984.42918153269,9.18185992491154
n_250_d_dense_tr_120_a_600x600_p_dist2mean2,dist2mean2,250,dense,100,0.48158678196728,9984.81196444165,3.39043824701195
n_250_d_dense_tr_120_a_600x600_p_abba2,abba2,250,dense,100,0.646797152519377,9984.75407842529,12.0481396672446
n_245_d_medium_tr_120_a_840x840_p_ewma2,ewma2,245,medium,99.8028252707776,0.131892876463831,9984.35831411812,6.91109121321822
n_320_d_medium_tr_120_a_960x960_p_dist2mean2,dist2mean2,320,medium,100,1.40191699967522,9984.57583548131,3.1993769470405
n_250_d_dense_tr_120_a_600x600_p_ewma2,ewma2,250,dense,100,0.064184400597889,9984.71878015614,10.5795820042091
n_32_d_sparse_tr_120_a_480x480_p_abba2,abba2,32,sparse,100,0.98147768402754,9980.822879089,5.29245947850599
n_32_d_sparse_tr_120_a_480x480_p_dist2mean2,dist2mean2,32,sparse,78.7878787878788,1.30703283167122,9984.43501573991,3.34615384615385
n_32_d_sparse_tr_120_a_480x480_p_ewma2,ewma2,32,sparse,100,0.0948122848701897,9982.22847010516,3.91855431390315
n_320_d_medium_tr_120_a_960x960_p_abba2,abba2,320,medium,100,1.30793702620815,9984.53470618161,9.23772264828557
n_360_d_dense_tr_120_a_720x720_p_dist2mean2,dist2mean2,360,dense,100,0.664623295047249,9984.9388444706,3.17728531855956
n_320_d_medium_tr_120_a_960x960_p_ewma2,ewma2,320,medium,99.9244470663727,0.142412668732351,9984.66267112087,6.97280228429909
n_360_d_dense_tr_120_a_720x720_p_abba2,abba2,360,dense,100,0.759019408216462,9984.89249491388,11.8567103192498
n_405_d_medium_tr_120_a_1080x1080_p_dist2mean2,dist2mean2,405,medium,100,1.41912470546822,9984.59111804222,3.44334975369458
n_360_d_dense_tr_120_a_720x720_p_ewma2,ewma2,360,dense,99.9907970661047,0.0745845378329759,9984.79772018461,10.8506183129218
n_40_d_dense_tr_120_a_240x240_p_abba2,abba2,40,dense,100,0.208995881453293,9982.72126146647,11.1895308321854
n_40_d_dense_tr_120_a_240x240_p_dist2mean2,dist2mean2,40,dense,100,0.230554158446239,9982.84972009346,3.21951219512195
n_40_d_dense_tr_120_a_240x240_p_ewma2,ewma2,40,dense,100,0.0217936351360478,9982.88959735856,7.89360667693056
n_45_d_medium_tr_120_a_360x360_p_abba2,abba2,45,medium,100,0.44093038959079,9982.6980873781,8.58132312581251
n_45_d_medium_tr_120_a_360x360_p_dist2mean2,dist2mean2,45,medium,100,0.632456432632333,9982.63672357058,2.65217391304348
n_45_d_medium_tr_120_a_360x360_p_ewma2,ewma2,45,medium,99.2416582406471,0.0563267115249669,9983.09387751826,5.48274515424561
n_405_d_medium_tr_120_a_1080x1080_p_abba2,abba2,405,medium,100,1.57408306044696,9984.59531477246,9.13266124412877
n_490_d_dense_tr_120_a_840x840_p_dist2mean2,dist2mean2,490,dense,100,0.971087725985171,9984.98809996287,3.60081466395112
n_405_d_medium_tr_120_a_1080x1080_p_ewma2,ewma2,405,medium,99.7749701323994,0.170853657958735,9984.63368010398,6.82304774543098
n_50_d_sparse_tr_120_a_600x600_p_abba2,abba2,50,sparse,100,1.71244381359283,9981.85077723845,5.27418409224155
n_50_d_sparse_tr_120_a_600x600_p_dist2mean2,dist2mean2,50,sparse,39.2482574425119,1.24279150431425,9990.53019718269,2.78059800664452
n_50_d_sparse_tr_120_a_600x600_p_ewma2,ewma2,50,sparse,77.2522962673441,0.237269680613546,9983.27841021357,3.52077384573932
n_490_d_dense_tr_120_a_840x840_p_abba2,abba2,490,dense,100,0.974504772142179,9984.96601331111,11.7711024351956
n_640_d_dense_tr_120_a_960x960_p_dist2mean2,dist2mean2,640,dense,100,0.99546543521933,9985.07242162348,3.41653666146646
n_490_d_dense_tr_120_a_840x840_p_ewma2,ewma2,490,dense,99.9945869504909,0.0896125501037215,9984.76947596567,11.1355899993578
n_640_d_dense_tr_120_a_960x960_p_abba2,abba2,640,dense,100,1.06146844955132,9985.02342397311,11.7802333355793
n_72_d_sparse_tr_120_a_720x720_p_abba2,abba2,72,sparse,100,2.02275202747567,9982.30520080823,5.14431347562918
n_72_d_sparse_tr_120_a_720x720_p_dist2mean2,dist2mean2,72,sparse,61.6438356164384,0.862205484411334,9988.77203691651,2.82222222222222
n_72_d_sparse_tr_120_a_720x720_p_ewma2,ewma2,72,sparse,100,0.182929627021232,9983.6616200412,3.80912938606472
n_80_d_medium_tr_120_a_480x480_p_abba2,abba2,80,medium,100,0.70492262046332,9983.56747318661,9.11422829252287
n_80_d_medium_tr_120_a_480x480_p_dist2mean2,dist2mean2,80,medium,100,0.65647791947822,9983.68669306479,3.66666666666667
n_80_d_medium_tr_120_a_480x480_p_ewma2,ewma2,80,medium,99.8974611377712,0.0738421467619135,9983.94649613441,6.61628427973797
n_810_d_dense_tr_120_a_1080x1080_p_dist2mean2,dist2mean2,810,dense,100,1.09771635737616,9985.11202271405,3.61652281134402
n_640_d_dense_tr_120_a_960x960_p_ewma2,ewma2,640,dense,99.9937804821163,0.0965196698554372,9984.82254951047,11.2857067112883
n_8_d_sparse_tr_120_a_240x240_p_abba2,abba2,8,sparse,100,0.371889202639731,9973.1952865252,3.99852344038391
n_8_d_sparse_tr_120_a_240x240_p_dist2mean2,dist2mean2,8,sparse,77.7777777777778,0.169540899653157,9977.87566920482,2.14285714285714
n_8_d_sparse_tr_120_a_240x240_p_ewma2,ewma2,8,sparse,100,0.0323129027513103,9974.83819611604,2.73938722775932
n_90_d_dense_tr_120_a_360x360_p_abba2,abba2,90,dense,100,0.360905254991161,9984.05679475049,12.1992625314884
n_90_d_dense_tr_120_a_360x360_p_dist2mean2,dist2mean2,90,dense,100,0.477009656900464,9984.12694942752,2.81318681318681
n_90_d_dense_tr_120_a_360x360_p_ewma2,ewma2,90,dense,99.7188857653974,0.0468828286008895,9984.21086669416,8.67065853306093
n_98_d_sparse_tr_120_a_840x840_p_abba2,abba2,98,sparse,100,1.95392503964998,9982.75454722767,5.22470552703111
n_98_d_sparse_tr_120_a_840x840_p_dist2mean2,dist2mean2,98,sparse,88.8888888888889,1.42664657401224,9984.72285330342,2.96590909090909
n_98_d_sparse_tr_120_a_840x840_p_ewma2,ewma2,98,sparse,100,0.196141500289952,9983.98987823025,3.83170576193832
n_810_d_dense_tr_120_a_1080x1080_p_abba2,abba2,810,dense,100,1.21537937746659,9985.05630508605,11.5925173384239
n_810_d_dense_tr_120_a_1080x1080_p_ewma2,ewma2,810,dense,99.9991807005829,0.104067765436907,9984.69443888984,11.5340295278649
